name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,source_file,file_type,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description
"Bhopal, Madhya Pradesh, India",2025-09-18 11:00:00,78.9,78.9,73.5,83.57,0.063,100,rain,0,0.0,13.4,3.4,250.0,1008.0,94.6,3.1,123.8,0.4,1,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 12:00:00,80.7,84.7,71.7,74.14,0.047,100,rain,0,0.0,14.3,4.7,270.0,1010.0,94.6,3.1,202.7,0.7,2,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 13:00:00,82.5,88.4,73.5,74.31,0.012,100,rain,0,0.0,10.1,4.7,300.0,1009.0,96.5,3.1,653.3,2.4,7,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 14:00:00,82.5,87.3,71.7,69.93,0.008,100,rain,0,0.0,11.0,3.4,250.0,1004.4,96.5,3.1,583.9,2.1,6,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 15:00:00,83.7,92.1,75.6,76.69,0.004,100,rain,0,0.0,12.5,3.1,330.3,1006.0,90.2,,543.8,2.0,5,,"Rain, Overcast",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 16:00:00,84.3,89.8,71.7,65.99,0.004,100,rain,0,0.0,11.6,0.0,607.0,1007.0,94.6,3.7,394.5,1.4,4,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 17:00:00,82.5,88.5,73.5,74.32,0.004,100,rain,0,0.0,10.1,4.7,321.0,1003.9,94.5,3.7,292.9,1.1,3,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INM00042672,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 18:00:00,80.7,86.4,75.3,83.68,0.004,100,rain,0,0.0,7.4,5.8,340.0,1008.0,72.8,2.5,119.9,0.4,1,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 19:00:00,78.9,78.9,73.5,83.57,0.004,100,rain,0,0.0,4.9,4.7,20.0,1009.0,93.7,2.5,21.7,0.1,0,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 20:00:00,75.3,75.3,71.7,88.6,0.008,100,rain,0,0.0,6.5,4.7,360.0,1006.6,93.7,2.5,0.0,0.0,0,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 21:00:00,75.3,75.3,71.7,88.6,0.024,100,rain,0,0.0,4.7,3.4,20.0,1010.0,93.7,2.5,0.0,0.0,0,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 22:00:00,75.3,75.3,71.7,88.6,0.004,100,rain,0,0.0,3.8,2.2,90.0,1010.0,93.7,2.5,0.0,0.0,0,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-18 23:00:00,73.5,73.5,71.7,94.11,0.0,0,,0,0.0,5.8,3.4,140.0,1007.5,93.7,2.5,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 00:00:00,75.6,75.6,73.8,94.16,0.0,0,,0,0.0,6.0,2.0,236.5,1008.0,55.0,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 01:00:00,73.5,73.5,71.7,94.11,0.004,100,rain,0,0.0,6.5,2.2,90.0,1009.0,93.7,2.5,0.0,0.0,0,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 02:00:00,75.4,75.4,72.7,91.48,0.0,0,,0,0.0,6.5,2.2,90.0,1006.4,84.2,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 03:00:00,75.3,75.3,73.7,94.72,0.004,100,rain,0,0.0,5.1,2.7,251.4,1007.0,63.6,,0.0,0.0,0,,"Rain, Partially cloudy",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 04:00:00,74.6,74.6,73.3,95.86,0.0,0,,0,0.0,4.0,2.0,295.3,1007.0,80.2,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 05:00:00,71.7,71.7,71.7,100.0,0.0,0,,0,0.0,4.3,2.2,150.0,1007.0,93.7,1.9,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 06:00:00,73.5,73.5,71.7,94.11,0.0,0,,0,0.0,4.9,0.0,607.0,1010.0,62.3,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 07:00:00,77.1,77.1,73.5,88.68,0.0,0,,0,0.0,5.4,3.4,190.0,1011.0,73.7,2.5,3.6,0.0,0,,Partially cloudy,partly-cloudy-day,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 08:00:00,78.9,78.9,78.9,99.98,0.0,0,,0,0.0,8.1,4.7,181.0,1008.5,73.6,3.1,90.0,0.3,1,,Partially cloudy,partly-cloudy-day,"VABP,INM00042763,INMU0020417,INM00042672,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 09:00:00,82.5,96.4,82.5,100.0,0.0,0,,0,0.0,9.2,3.4,260.0,1011.0,96.5,3.1,280.8,1.0,3,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 10:00:00,84.3,101.1,82.5,94.36,0.004,100,rain,0,0.0,10.7,5.8,290.0,1011.0,96.5,3.1,446.7,1.6,4,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 11:00:00,84.3,91.1,73.5,70.12,0.008,100,rain,0,0.0,10.7,5.8,290.0,1007.3,96.5,3.7,562.2,2.0,6,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 12:00:00,86.1,99.6,78.9,79.2,0.004,100,rain,0,0.0,11.0,4.7,320.0,1010.0,96.5,3.7,718.9,2.6,7,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 13:00:00,87.3,97.6,75.6,68.35,0.008,100,rain,0,0.0,11.2,2.9,340.8,1008.0,88.9,,768.7,2.8,8,,"Rain, Partially cloudy",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 14:00:00,87.9,94.4,71.7,58.83,0.004,100,rain,0,0.0,11.4,5.8,10.0,1004.2,96.5,3.7,663.3,2.4,7,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 15:00:00,88.2,98.7,75.5,66.03,0.008,100,rain,0,0.0,11.4,3.6,352.0,1006.0,90.4,,610.0,2.2,6,,"Rain, Overcast",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 16:00:00,86.1,92.1,71.7,62.29,0.012,100,rain,0,0.0,11.9,2.2,70.0,1007.0,96.5,3.1,532.9,1.9,5,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 17:00:00,80.7,85.5,73.5,78.79,0.012,100,rain,0,0.0,11.9,4.7,201.0,1004.1,96.4,3.1,317.8,1.1,3,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INM00042672,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 18:00:00,78.9,78.9,73.5,83.57,0.028,100,rain,0,0.0,8.9,2.2,210.0,1008.0,96.5,2.5,136.7,0.5,1,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 19:00:00,78.9,78.9,73.5,83.57,0.004,100,rain,0,0.0,8.9,4.7,300.0,1009.0,72.8,1.9,18.8,0.1,0,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 20:00:00,77.1,77.1,73.5,88.68,0.0,0,,0,0.0,7.8,2.3,290.0,1006.0,72.8,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 21:00:00,77.1,77.1,73.5,88.68,0.004,100,rain,0,0.0,5.1,6.9,160.0,1010.0,72.8,2.5,0.0,0.0,0,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 22:00:00,75.3,75.3,73.5,94.15,0.004,100,rain,0,0.0,4.3,5.8,190.0,1011.0,72.8,2.5,0.0,0.0,0,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-19 23:00:00,73.5,73.5,71.7,94.11,0.004,100,rain,0,0.0,3.8,5.8,200.0,1008.2,72.8,2.5,0.0,0.0,0,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 00:00:00,78.3,78.3,75.3,90.35,0.0,0,,0,0.0,2.9,2.5,274.1,1009.0,46.1,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 01:00:00,73.5,73.5,73.5,100.0,0.0,0,,0,0.0,4.3,2.2,170.0,1009.0,72.8,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 02:00:00,73.5,73.5,73.5,100.0,0.0,0,,0,0.0,5.6,5.8,200.0,1006.8,72.8,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 03:00:00,76.7,76.7,75.1,94.75,0.0,0,,0,0.0,6.0,3.6,265.6,1007.0,66.1,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 04:00:00,75.1,75.1,74.2,97.03,0.0,0,,0,0.0,5.6,2.5,266.4,1007.0,61.0,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 05:00:00,73.5,73.5,73.5,100.0,0.0,0,,0,0.0,4.3,2.2,639.0,1006.9,94.6,1.9,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 06:00:00,77.1,77.1,74.9,93.07,0.0,0,,0,0.0,5.1,3.4,291.3,1007.0,49.3,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 07:00:00,73.5,73.5,73.5,100.0,0.0,0,,0,0.0,6.3,4.7,270.0,1010.0,94.6,1.9,3.6,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 08:00:00,77.1,77.1,73.5,88.7,0.0,0,,0,0.0,8.9,2.2,291.0,1008.6,62.3,3.1,103.5,0.4,1,,Partially cloudy,partly-cloudy-day,"VABP,INM00042763,INMU0020417,INM00042672,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 09:00:00,78.9,78.9,73.5,83.57,0.0,0,,0,0.0,10.5,3.4,330.0,1011.0,50.0,3.7,285.7,1.0,3,,Partially cloudy,partly-cloudy-day,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 10:00:00,82.5,88.4,73.5,74.31,0.004,100,rain,0,0.0,12.1,5.8,320.0,1011.0,62.3,3.7,494.5,1.8,5,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 11:00:00,84.3,91.1,73.5,70.13,0.008,100,rain,0,0.0,13.2,5.8,340.0,1007.0,79.4,3.7,647.8,2.3,6,,"Rain, Partially cloudy",rain,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 12:00:00,86.8,97.3,76.0,70.38,0.004,100,rain,0,0.0,13.0,4.7,349.5,1009.0,46.5,,605.4,2.2,6,,"Rain, Partially cloudy",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 13:00:00,87.7,98.4,75.8,67.98,0.008,100,rain,0,0.0,13.2,4.9,347.2,1008.0,41.8,,719.1,2.6,7,,"Rain, Partially cloudy",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 14:00:00,80.7,84.7,71.7,74.16,0.008,100,rain,0,0.0,13.0,8.0,260.0,1004.6,94.6,2.5,674.4,2.4,7,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 15:00:00,85.0,94.5,76.0,74.54,0.008,100,rain,0,0.0,13.4,4.7,346.5,1006.0,60.1,,576.0,2.1,6,,"Rain, Partially cloudy",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 16:00:00,83.7,92.4,76.0,77.62,0.012,100,rain,0,0.0,13.6,2.9,310.6,1005.0,91.6,,369.5,1.3,4,,"Rain, Overcast",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 17:00:00,75.3,75.3,71.7,88.59,0.11,100,rain,0,0.0,13.2,3.4,271.0,1005.2,94.6,1.9,300.8,1.1,3,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INM00042672,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 18:00:00,75.3,75.3,71.7,88.6,0.008,100,rain,0,0.0,8.9,5.8,360.0,1008.0,94.6,1.9,114.3,0.4,1,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 19:00:00,73.5,73.5,71.7,94.11,0.004,100,rain,0,0.0,5.4,2.2,300.0,1009.0,93.7,2.5,16.8,0.1,0,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 20:00:00,75.3,75.3,73.5,94.15,0.0,0,,0,0.0,6.5,0.0,607.0,1007.4,93.7,2.5,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 21:00:00,73.5,73.5,71.7,94.11,0.0,0,,0,0.0,10.3,3.4,250.0,1010.0,93.7,2.5,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 22:00:00,75.3,75.3,71.7,88.6,0.0,0,,0,0.0,11.2,2.2,210.0,1010.0,93.7,2.5,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-20 23:00:00,75.3,75.3,71.7,88.6,0.0,0,,0,0.0,10.5,2.2,320.0,1007.6,94.6,2.5,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 00:00:00,76.6,76.6,74.4,93.05,0.0,0,,0,0.0,7.4,4.7,268.3,1008.0,99.5,,0.0,0.0,0,,Overcast,cloudy,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 01:00:00,73.5,73.5,71.7,94.11,0.02,100,rain,0,0.0,8.5,2.2,220.0,1009.0,72.8,2.5,0.0,0.0,0,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 02:00:00,73.5,73.5,71.7,94.11,0.02,100,rain,0,0.0,9.4,2.2,250.0,1006.5,72.8,2.5,0.0,0.0,0,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 03:00:00,75.3,75.3,73.7,94.72,0.008,100,rain,0,0.0,9.4,4.9,303.7,1007.0,99.7,,0.0,0.0,0,,"Rain, Overcast",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 04:00:00,74.9,74.9,72.6,92.44,0.0,0,,0,0.0,9.4,4.9,316.9,1007.0,97.4,,0.0,0.0,0,,Overcast,cloudy,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 05:00:00,73.5,73.5,71.7,94.11,0.0,0,,0,0.0,9.2,3.4,320.0,1006.3,73.7,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 06:00:00,73.5,73.5,71.7,94.11,0.0,0,,0,0.0,10.1,2.2,320.0,1009.0,93.7,1.9,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 07:00:00,75.3,75.3,73.5,94.15,0.0,0,,0,0.0,10.1,6.9,300.0,1010.0,93.7,1.9,3.2,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 08:00:00,78.9,78.9,73.5,83.59,0.0,0,,0,0.0,11.4,8.0,301.0,1008.0,93.6,2.5,74.5,0.3,1,,Overcast,cloudy,"VABP,INM00042763,INMU0020417,INM00042672,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 09:00:00,78.9,78.9,73.5,83.57,0.0,0,,0,0.0,13.2,8.1,280.0,1010.0,93.7,2.5,282.3,1.0,3,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 10:00:00,84.3,92.7,75.3,74.47,0.0,0,,0,0.0,13.9,6.9,300.0,1010.0,93.7,2.5,462.8,1.7,5,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 11:00:00,86.1,93.6,73.5,66.2,0.0,0,,0,0.0,14.3,6.9,300.0,1006.2,94.6,2.5,647.9,2.3,6,,Overcast,cloudy,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 12:00:00,87.9,94.4,71.7,58.82,0.004,100,rain,0,0.0,14.5,10.3,10.0,1009.0,72.8,3.1,792.7,2.9,8,,"Rain, Partially cloudy",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 13:00:00,87.9,99.3,76.4,68.82,0.004,100,rain,0,0.0,11.6,3.6,5.8,1007.0,68.8,,639.9,2.3,6,,"Rain, Partially cloudy",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 14:00:00,77.1,77.1,71.7,83.45,0.004,100,rain,0,0.0,11.6,6.9,310.0,1004.3,94.6,2.5,567.6,2.0,6,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 15:00:00,87.9,100.2,77.1,70.48,0.004,100,rain,0,0.0,12.3,3.4,20.0,1006.0,94.6,3.1,615.9,2.2,6,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 16:00:00,78.9,78.9,71.7,78.65,0.004,100,rain,0,0.0,11.4,8.1,270.0,1006.0,94.6,3.1,494.7,1.8,5,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 17:00:00,78.9,78.9,69.9,74.01,0.004,100,rain,0,0.0,12.1,2.2,231.0,1003.6,93.6,3.1,312.5,1.1,3,,"Rain, Overcast",rain,"VABP,INM00042763,INMU0020417,INM00042672,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 18:00:00,78.9,78.9,71.7,78.65,0.0,0,,0,0.0,10.5,3.4,190.0,1007.0,93.7,3.1,148.2,0.5,1,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 19:00:00,77.1,77.1,73.5,88.68,0.0,0,,0,0.0,5.4,3.4,200.0,1008.0,93.7,3.1,23.5,0.1,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 20:00:00,77.1,77.1,73.5,88.68,0.004,100,rain,0,0.0,8.1,3.4,270.0,1006.2,93.7,3.1,0.0,0.0,0,,"Rain, Overcast",rain,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 21:00:00,80.1,85.3,75.3,85.17,0.008,100,rain,0,0.0,8.3,2.5,270.1,1007.0,39.8,,0.0,0.0,0,,"Rain, Partially cloudy",rain,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 22:00:00,80.0,80.0,75.1,85.16,0.0,0,,0,0.0,6.7,4.0,269.6,1008.0,42.0,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-21 23:00:00,75.3,75.3,73.5,94.15,0.0,0,,0,0.0,6.3,4.7,250.0,1006.2,93.7,3.1,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-22 00:00:00,78.3,78.3,74.6,88.21,0.0,0,,0,0.0,7.8,5.4,281.6,1007.0,58.1,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-22 01:00:00,78.0,78.0,74.4,88.72,0.0,0,,0,0.0,9.4,5.1,289.1,1007.0,80.1,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-22 02:00:00,73.5,73.5,73.5,100.0,0.0,0,,0,0.0,8.7,2.2,290.0,1005.6,93.7,1.9,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-22 03:00:00,76.7,76.7,73.8,90.84,0.0,0,,0,0.0,7.8,4.0,306.0,1007.0,79.6,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-22 04:00:00,76.6,76.6,74.0,91.94,0.0,0,,0,0.0,7.2,4.5,313.7,1007.0,67.7,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Sept 2025.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2025-09-22 05:00:00,73.5,73.5,71.7,94.11,0.0,0,,0,0.0,10.3,3.4,320.0,1006.1,93.7,1.9,0.0,0.0,0,,Overcast,cloudy,"VABP,INMU0020417,INI0000VABP",Sept 2025.csv,.csv,,,,,,,,,
